PFE_Q1_2015,34.84,33.790001
PFE_Q4_2014,31.27,34.889999
PFE_Q3_2014,29.370001,31.459999
PFE_Q2_2014,29.610001,29.77
PFE_Q1_2014,31.93,29.76
PFE_Q4_2013,30.469999,31.959999
PFE_Q3_2013,28.58,30.540001
PFE_Q2_2013,27.969999,28.709999
PFE_Q1_2013,28.75,27.969999
PFE_Q4_2012,25.530001,28.75
PFE_Q3_2012,24.799999,25.00
PFE_Q2_2012,22.85,24.799999
PFE_Q1_2012,22.540001,22.85
PFE_Q4_2011,21.860001,22.540001
PFE_Q3_2011,17.690001,21.76
PFE_Q2_2011,20.50,17.76
PFE_Q1_2011,20.35,20.68
PFE_Q4_2010,17.700001,20.27
PFE_Q3_2010,17.25,17.48
PFE_Q2_2010,14.29,17.48
PFE_Q4_2009,18.27,17.18
PFE_Q3_2009,16.50,18.68
PFE_Q2_2009,14.97,16.879999
PFE_Q3_2008,18.26,17.120001
PFE_Q2_2008,17.43,17.93
PFE_Q1_2008,21.049999,17.290001
PFE_Q4_2007,22.76,20.690001
PFE_Q3_2007,24.450001,23.049999
PFE_Q2_2007,25.700001,24.450001
PFE_Q1_2007,25.23,25.700001
PFE_Q3_2006,28.200001,26.02
PFE_Q2_2006,23.540001,28.200001
PFE_Q1_2006,25.09,23.299999
PFE_Q4_2005,23.65,25.24
PFE_Q3_2005,25.18,23.67
PFE_Q2_2005,26.85,24.950001
PFE_Q1_2005,26.370001,27.610001
PFE_Q4_2004,27.309999,26.41
PFE_Q3_2004,31.049999,26.67
PFE_Q2_2004,34.209999,31.25
PFE_Q1_2004,35.700001,34.43
PFE_Q3_2003,30.360001,34.759998
PFE_Q3_2002,29.75,30.10
PFE_Q1_2002,39.650002,35.00
PG_Q4_2015,78.360001,82.75
PG_Q3_2015,71.760002,79.739998
PG_Q2_2015,78.389999,72.860001
PG_Q1_2015,82.440002,78.919998
PG_Q4_2014,90.839996,82.760002
PG_Q3_2014,84.019997,93.120003
PG_Q2_2014,78.870003,84.339996
PG_Q1_2014,80.599998,79.010002
PG_Q4_2013,81.330002,80.00
PG_Q3_2013,75.519997,82.00
PG_Q2_2013,77.019997,76.800003
PG_Q1_2013,76.849998,77.019997
PG_Q4_2012,68.650002,76.849998
